FSO_Att
3.622125005
11.54468407
11.10496363
7.197631838
9.153057567
3.131946478
14.54436348
7.121268883
7.063941626
15.85337866
2.779075683
7.775147989
1.675047448
8.421687877
10.7436119
6.629286777
2.544231101
9.584342233
3.357837187
6.416842421
6.691636402
12.95647483
13.75816294
7.536166156
14.69403604
3.62784542
6.851982003
8.945823103
12.29984918
2.322216987
11.86774658
8.26712459
2.796990014
4.911627385
7.951788157
2.214533845
13.15134936
3.408782751
3.485990992
5.046448885
4.306091206
4.258412008
7.0576109
8.847794786
3.25763574
3.592621861
8.567305671
2.964806062
6.471901957
4.838164262
3.424721285
2.691558808
7.184210345
14.37938769
3.528321617
7.465193964
2.177977861
4.715276293
8.638786343
9.106851394
3.866050706
8.42202339
4.428131925
3.867163031
6.526059953
3.651073584
11.99591149
5.877239291
5.288592158
10.03075391
4.328444496
10.32170186
8.851686584
11.302788
2.755005007
5.026284787
6.791819919
11.40467078
2.583148354
14.84743042
5.237328572
3.074015285
2.886824003
4.348681927
16.90908776
21.66411079
5.267159773
2.735653494
7.14642908
2.932086502
6.960965714
5.935347342
3.434170768
6.998651861
9.769564933
12.42112525
4.901147209
10.91730336
3.743535852
5.461269518
10.12082079
2.972820422
4.590087076
12.13265969
4.079260244
6.432301031
18.17282082
11.81387452
2.687762361
5.707090761
9.794982152
7.456296652
2.237143476
9.268762179
6.80584786
3.897032011
6.804269576
5.931801113
5.680042573
5.381244582
18.68173856
7.293863639
7.628875677
8.303739766
3.186276235
8.950603801
12.80079134
5.052875821
4.94023768
7.626083953
7.635672089
2.313965346
11.66514842
5.259832077
6.864962669
8.342996491
6.390782095
7.112586461
5.810187058
5.273173946
10.90834687
4.001307223
8.173507078
11.94859145
6.172769939
1.485122796
4.207006763
7.258227614
9.107484365
6.646133199
14.81659883
19.54029189
6.485117846
10.75090244
3.197459783
7.809923965
3.320783821
9.239127403
3.983335206
8.978263176
8.879498917
2.568560943
12.65873755
3.014495083
5.402900327
6.443733357
7.240135801
7.061912473
7.144522483
21.79024938
5.386030315
3.357498991
7.417001349
9.123354206
5.973556146
6.1989507
1.681803623
5.953626916
9.49571282
2.536889439
2.226956015
8.161250701
3.275253056
5.551508277
15.12641196
5.208824838
6.795435791
10.47783398
7.352595712
13.84767358
2.869475287
5.681417477
5.888613696
5.081249877
5.799005165
2.520355434
7.161582331
7.361679205
5.175036653
6.606892049
8.931082535
18.77132268
8.592067202
6.443177873
7.824271432
5.664805396
6.637081808
2.274452859
4.05017374
6.388390692
7.382508069
8.449751366
9.894907875
11.48896115
3.372496491
8.622697062
4.688152988
6.152525509
8.663109381
6.615961429
12.62265329
3.829727464
6.606820775
3.227269231
7.342111222
2.855253851
7.168402015
8.215134017
2.72220446
7.755050843
6.781420988
5.8907076
6.182867734
10.52510827
2.370599481
13.06775259
1.928110177
7.195990758
7.073928234
3.95910954
11.37651241
17.0811687
19.04553185
8.218161685
13.56182769
13.17231305
8.877896963
15.0616439
3.21804302
1.935215735
8.445637105
2.981230276
2.649794551
2.458783115
20.94137614
8.83369992
7.984075264
2.44824691
4.432836049
2.493171064
4.071327089
7.624017355
3.429273674
14.82969731
10.22549867
8.430248968
7.113124922
2.174771999
3.298473647
2.895869175
2.892734562
3.746990885
6.272503822
8.502080393
7.311760388
9.491574108
1.924478022
9.1738997
3.890834675
8.39454462
9.91857295
11.42195699
16.53618568
3.061767633
2.654279478
7.474456927
6.930868523
3.09093723
4.049863196
6.296166445
2.680611893
2.787827482
7.116148251
11.93406937
2.446547534
9.039622454
14.9668929
8.29955142
10.4301453
8.437438273
6.735050475
5.208870584
8.177465513
13.52368354
7.763827116
7.929008274
11.55738338
3.401368998
2.17293972
8.658004433
9.481892323
5.8232911
6.923505425
3.92374036
4.263559689
9.136792614
3.893053203
2.51243001
3.203180856
2.678741588
4.862747725
5.603166494
6.827634422
6.810315744
7.547370603
6.905987618
7.311314545
7.709118016
3.124385687
7.460232216
6.592594029
3.703494499
15.59584761
7.213216583
7.804655023
16.56009878
2.905076503
7.157501024
6.887578188
3.966159085
8.566730076
10.65508836
8.353541268
2.618085021
18.00602324
3.503795742
7.323992566
9.300666774
4.444467376
8.145367936
5.618803547
5.972341781
3.69749593
8.412582527
3.687155845
10.71588792
8.075034449
9.867889636
2.500055099
3.668263571
11.28547943
11.98699068
11.11317558
7.039858217
2.534338834
10.82465316
3.638773977
2.605371251
10.65082826
13.29506215
2.049997568
5.418099976
10.8544917
5.924030006
7.181991333
8.709905323
2.610664724
8.737119063
3.937246532
17.86164895
2.568304578
3.896103018
2.564363613
18.076765
2.101537424
2.255899502
10.66872859
7.345590881
6.939119037
6.718255218
7.495063797
16.64724563
8.499698387
4.998207141
12.07189973
12.63255369
13.78724497
3.855464089
2.301794104
2.801090827
2.356881927
5.784964901
3.322173491
2.496699901
2.938495595
8.918541307
4.279992295
9.280867753
7.63033969
6.851086299
5.251287506
4.935165062
10.09504184
3.052622501
8.722898151
10.3502741
21.22139032
9.311836604
2.520118431
10.11111348
2.210836765
8.416809201
2.402759091
10.49623708
3.039448313
4.020649454
12.83221679
3.08858656
7.253019165
9.232548467
3.969996121
10.73710364
15.40211381
3.061787036
6.614500348
10.22429372
1.994991113
4.898662269
11.61446818
3.710217725
5.761174023
3.387612598
4.332102956
8.469389879
7.314170119
3.400078909
9.738157538
5.489078444
16.58789412
3.53557666
4.143488428
7.620696033
3.04699346
6.443436317
9.317033569
6.115382569
2.605803383
3.368938065
0.850576255
6.919063237
14.17557091
11.74723254
6.272482267
2.623941179
9.48262867
10.18530012
7.917328684
4.778855308
3.817493592
3.307210055
5.954986799
5.025822623
6.758799783
10.80089774
2.705378147
11.35082101
4.271172814
3.280366045
3.008580203
10.04908918
17.87519871
6.493708912
5.946126661
2.241184776
4.251189132
3.400005785
2.486674031
13.37256085
3.573085026
15.0081761
8.971421214
5.371327616
2.98011923
5.274836988
4.961750482
7.466893975
4.03067474
5.397321013
8.188182186
2.473007528
6.310260895
2.430864153
3.260002321
7.339798345
6.669607262
20.9829859
2.801200195
9.055001401
6.823392615
7.993385874
6.654466386
5.992557518
6.767425702
7.311910877
4.393649932
5.961421468
2.426223142
9.360759616
3.092641306
9.618308366
6.445881771
12.24904486
6.902614388
6.447577169
2.300327739
12.09079153
2.175243797
8.599578503
8.789706352
8.137093527
13.6053632
3.004618851
2.917730883
2.698420354
4.273771384
5.754871612
2.262895714
17.29552085
3.689142143
7.791674613
4.664886144
6.926760547
2.786007558
6.295247531
9.433709228
6.539553673
2.95247589
5.303688903
12.97073574
10.59078906
9.241381516
7.343738491
2.730063377
3.833560403
2.853091046
2.237001087
4.138481884
6.553070266
2.74518793
9.967143089
5.431884594
6.582834516
8.361136652
13.50731525
4.875775808
2.042096257
7.425994079
7.306132326
2.349189097
11.68758066
4.306041935
8.630895334
2.658810917
9.282949159
12.13526441
3.769889816
5.941252421
10.6942689
3.992979495
10.46018783
3.794316915
9.244015445
8.811965638
8.716390213
8.756499542
3.709532351
8.089519226
8.583530849
8.455682917
12.50716742
6.498798297
5.947385379
4.716824408
18.15979039
2.142900535
12.39398477
4.307988644
8.004827586
7.095830626
5.591004136
6.141837962
4.79619241
2.154301433
13.11505021
12.9237621
13.1019406
10.12128323
8.472785132
9.687090973
8.063307217
11.9833384
2.138560179
8.000830848
9.010062419
6.64224212
3.482368263
2.781583828
7.302959728
7.754064767
3.181546443
5.704153389
7.691126468
5.391240791
2.439515358
19.18599298
5.61263451
6.024967473
8.472073877
14.87222557
2.273488551
4.099917035
3.426005126
4.529766343
3.324134364
8.847769148
8.412168934
7.927757301
2.261396091
11.15563036
9.169459051
5.88935291
9.693999261
11.82546044
2.259629473
2.568717854
5.544259096
8.559044465
9.801750441
9.878905461
6.920504129
2.959847405
2.273207796
6.481621901
2.684689728
6.524209218
2.855856736
5.900260784
10.94391638
2.586649116
6.006123387
6.971605376
6.232633143
3.38545309
5.682307377
9.191073327
6.904344732
7.075953873
5.917234888
3.01102022
4.822932507
5.967302221
8.898491391
6.695555944
7.674256791
13.41645093
7.132402153
2.880079917
2.638740767
9.685238982
6.09778818
11.0771091
3.464807346
16.41066178
3.473852896
6.979864487
2.521233733
6.075960924
8.43227794
2.936553995
16.07535495
9.908084554
7.041730471
6.934697452
18.08021141
8.967664656
3.633922858
9.553254521
6.879749494
3.630006027
9.802723301
7.709286778
6.187457473
7.478738675
4.161177194
5.522071821
3.078626934
8.574608041
4.215359722
5.935915974
7.35789367
2.286008216
5.330893376
3.760957177
4.912341808
10.43075208
5.155194121
8.477920834
8.682052267
7.873818006
4.473621472
9.723151108
3.682277454
4.68752843
10.09410788
2.423200939
2.793115301
3.10331304
4.611675632
5.735818103
6.085137956
2.657925182
6.824326327
5.729511413
1.606769645
11.86421985
7.866260498
17.53127131
7.617076077
6.425743869
15.05290608
7.606986965
8.59144619
2.344710256
3.094357138
5.516888538
2.220191751
2.854327876
9.409544918
2.99384641
2.548545613
3.589501461
2.825280227
7.490780535
6.368703321
7.066447466
7.200347109
6.366774084
2.493401632
3.012490812
12.94608456
6.352905432
2.738260705
6.757850914
9.578717773
7.11290228
5.576998912
15.79159915
2.866222863
6.571242535
4.500316909
9.249280937
13.83797309
3.594762769
4.353675718
2.593289434
6.715819941
3.541919516
15.05705228
7.114709159
4.573007415
7.382293166
13.24073271
5.871154681
6.857006879
4.962772345
9.204634068
10.33128071
7.72610776
2.235797799
9.169850803
7.165236544
8.370156245
3.695156923
3.528401352
2.388321776
5.169089941
10.77964097
2.653882464
5.222847309
3.763463611
7.637785998
2.125205912
8.094141956
2.458059122
5.460473374
14.27409686
7.458520546
3.382392662
7.131088249
3.799437643
7.286343854
5.907214239
3.56914169
4.709301596
4.270851067
14.72153328
10.16396873
7.468870988
9.296102286
3.59552702
2.710307819
5.162448386
9.631666612
10.01110191
8.627766471
5.559414454
7.274906096
4.369322302
7.486902817
3.04958979
3.03068579
4.742241332
9.545246227
10.4756487
3.207356601
9.876160595
2.861412413
7.825774562
8.974574822
6.747640252
3.298480365
18.56597928
2.738793872
3.852311758
6.565945255
11.29511377
16.52905407
3.176934737
2.571165048
14.40656258
2.523566919
5.351061334
4.490022616
4.934579412
4.739073465
5.764974816
8.276357522
10.10484571
3.060440612
8.823414586
4.81565727
3.18551188
7.665435492
10.45216498
6.072057915
2.376705272
8.347746963
7.772309817
6.155763192
4.156464147
6.122579088
10.30764587
3.417886397
6.520424392
5.352053033
2.650732691
8.653962936
3.433765525
3.158569999
8.421758955
2.244609218
2.92565078
8.673299246
5.399507249
1.974951552
8.066974285
2.841116962
8.677117301
7.961079107
3.646262826
2.883749651
17.56649631
12.00803601
4.817457595
5.23279325
7.890856679
5.097527349
12.82104551
2.786955729
6.50839575
3.28626482
2.296979315
10.50791283
6.406741617
6.870929222
8.900666264
9.344894126
6.013946486
2.980672279
3.886569921
2.619970645
14.53323263
4.133464926
6.08939361
5.843345322
10.59941602
7.608151767
8.41698931
9.375230482
5.299491042
3.260519047
7.298317706
6.439441635
8.964309629
7.963986621
8.047913025
10.70655134
11.13995465
4.905724515
5.007223975
2.406805011
10.11391301
2.863008859
11.60659352
5.528143673
2.490032737
2.301540795
4.146707298
10.15533919
5.44701683
2.608396588
9.215198723
6.663985683
9.252283636
9.802773902
8.644516654
10.50534738
5.483622531
10.26538184
7.150977195
2.315455682
8.831233845
6.116797202
5.487396744
3.998456882
4.770069954
10.0660389
9.190449693
3.020459539
6.663639198
7.394834967
2.378840755
6.417616045
9.111752755
9.42244119
8.843268147
2.16461556
5.372358162
3.33137684
5.731377263
2.73196031
5.968459229
6.038496199
15.22901165
4.13274807
7.669061011
7.722576023
6.941654608
7.227961084
6.638086438
2.723034396
5.498575927
2.483076808
