Temp,Vis,Part_Max,Dist
6.365665642,3609.167895,7.05602195734,4820.523935
0.334355848,59905.75108,9.80781824458437,4820.36381
25.63978962,16881.73435,20.3377775732539,2957.942337
23.07504261,37199.91307,11.1059435983296,2961.452737
20.69040291,31679.6013,0.0,2955.288191
5.261843988,20976.55199,8.18467583388881,4823.397571
7.66080704,6058.12844,102.048832888622,2021.908039
20.4916323,10632.67928,63.6753054057102,2960.639462
16.19206452,31485.69486,11.7341406544295,2020.616705
4.425019798,10141.40328,0.0,4822.738961
22.22548045,12254.22629,12.2742766374624,2115.743015
23.47554691,5005.725862,166.898466619315,2961.118624
22.30586974,9563.718264,124.042631047424,2961.144032
27.47545911,41669.81455,0.0,2114.531165
22.85065572,70864.92996,0.0,2113.282241
4.977988278,43573.5424,0.0,4818.359821
3.907259504,6132.067249,75.6034440781859,2013.811616
3.717330869,21587.03405,19.3052090382379,4819.318659
4.530906913,7615.802511,96.9671686082717,4827.438874
7.914559258,8031.293136,59.3751908441361,2017.673411
0.908520617,34646.97995,0.0,4824.091651
12.56304584,25710.88533,6.12170468918803,2016.87795
13.68307286,9341.011153,0.0,2019.273611
4.916324565,52853.86834,11.5479555028675,4826.025292
23.38058561,25431.14564,20.1604477051096,2955.327258
23.2190221,21722.26796,10.6903679383604,2960.858337
4.589715139,63028.27727,5.34782708483866,4824.731098
8.379350611,74997.82518,7.60683053396488,4823.78879
2.789531696,10972.19173,0.0,2015.908474
-0.273278995,3619.356777,44.2376691887302,4818.886097
2.56166673,34183.27152,26.3390334139247,4822.475457
2.566233103,42919.43552,12.5328701712353,4826.983664
19.45559201,22674.93385,57.4616545535012,2958.646587
12.64250758,3993.454009,24.0922229700878,2018.208205
20.60666672,15625.65286,33.5083888661668,2957.435636
8.150744748,9616.839129,13.5541601838491,2017.858069
24.48000351,33309.46763,0.0,2961.128776
3.82401163,31411.17215,8.36714652557276,4823.899124
21.26907662,8579.328348,85.1075767398001,2957.633398
4.986554586,74999.87751,0.0,2016.471149
8.466274216,75004.74583,0.0,4818.703568
1.105549918,45943.27166,20.6827552041726,4819.540397
4.021081765,71805.46814,11.1428156614016,4824.458265
9.52265601,20569.02302,52.3250903110799,2020.113915
10.05690662,8220.933252,6.45367970309086,4827.066263
24.08195033,22736.79756,32.8423000281877,2960.888693
24.89594249,18166.79794,40.7514502841769,2963.592909
0.081629689,37400.48163,5.37307231680048,4827.777712
23.42454776,5015.133762,190.877666993246,2960.234429
27.26399764,38772.91095,18.5193688758933,2116.753127
22.91696393,5814.291518,64.6247347060094,2961.849977
21.31916206,12340.1899,12.7227630833931,2958.526752
4.209188224,39872.76366,9.04255122289859,2021.255167
12.72127722,9697.704958,0.0,2014.834727
14.36246411,42601.77873,5.33864429037631,2015.917751
6.28256809,5595.534346,22.5369831922062,2017.075867
0.791013395,6422.960289,137.611633825324,4821.958405
15.31723993,62105.96124,0.0,2019.975896
13.5451923,38620.89208,13.9838603336233,2021.092644
9.319998873,20318.40434,26.380022399449,4822.827373
5.703515122,52339.31989,13.1601853057488,4822.134509
21.71775328,51605.57499,6.58910143759593,2016.520502
13.49026532,6173.08933,23.1335023877483,2018.88896
3.04886032,74147.95901,0.0,4822.291768
5.420269065,31143.94707,5.40747203543007,4819.890802
22.77110765,18006.96206,78.4315791024443,2958.844998
0.427246999,7760.03304,7.64772277889152,4819.918695
2.724385105,19671.49398,62.5518923154706,4821.06452
9.959570263,6803.451904,8.11868230634671,2012.244872
9.510826676,17489.82776,76.2304171433284,2018.402694
6.158281734,5645.084858,9.57784711324119,2019.459737
21.33504997,31546.81017,18.2191190558213,2961.346351
23.0965126,10488.72707,56.7966188478478,2956.048712
13.0768105,3655.276057,12.1724447999868,2019.804567
25.07692637,8962.084506,114.066653835813,2963.759714
2.713724085,8776.852187,8.83476879560817,2019.041768
11.65118567,64470.48102,5.35934466902556,2021.587475
2.157211017,7735.964831,17.0843091028135,2021.823233
23.90135501,11332.63854,33.1522563489241,2960.6162
3.778691197,6479.805335,0.0,4820.705175
1.864207748,51405.49504,7.36052797702231,4823.558505
22.29485816,4145.529875,224.319640654757,2114.780643
-0.663177716,29731.29552,7.23396074396199,4823.120273
6.227572925,60898.18885,23.4683340824062,4822.271137
24.13295021,26769.56478,0.0,2960.479991
1.723735015,6769.888764,5.16875803302244,2013.910717
24.41398053,7541.152116,90.1383346336203,2119.187089
22.12997934,3704.004711,93.7979727295927,2115.215634
26.43250255,10574.03638,69.6330925682658,2963.10792
24.68731639,28802.61385,12.0051942763789,2960.1406
2.443284702,42218.17769,29.3368605737939,4820.608766
13.41533823,5900.080784,79.5380182674971,2019.34166
4.253879213,7000.118816,97.512665580486,2014.025278
23.49420519,41861.6676,0.0,2963.804797
2.529305425,33985.36444,6.65861965281733,4827.831721
4.065701116,10571.80439,17.3837690293097,2019.927813
10.82835555,61157.43834,5.09506633693904,2020.596781
23.2698282,21658.19969,15.2578353355555,2958.636906
2.591410018,37118.70182,20.7348644612605,4824.233115
10.29629156,35998.92825,18.7871074783676,2015.926851
12.29806506,3698.119162,83.4713147773643,2015.043664
0.992985478,46102.32804,13.773082854166,4820.775223
4.367919935,41927.6194,0.0,2015.12571
3.401204039,9798.598327,65.7683398581804,2014.245231
3.708014239,27241.71061,5.18977757985696,4825.39187
5.22729818,41229.33357,12.1033971272377,2019.726345
0.625037177,2288.892137,71.0556838818539,4820.776024
23.17947873,3762.684612,252.036285264537,2963.157992
11.54317596,54906.37865,11.537733285332,2017.694883
8.868483661,53642.5877,9.44594517106494,4821.408429
14.69365501,17181.39983,12.1063823110923,2020.702912
-1.207171138,23411.8104,10.6112380670615,4826.235863
22.99161933,31637.06967,91.7685642965393,2121.736076
6.868776634,75001.33952,0.0,4821.140447
8.055646695,49067.6238,9.94191632227072,2014.189835
25.32469423,17420.78242,29.9250258252095,2119.520622
8.296613234,5658.728051,6.12563048420895,2012.105701
3.864012778,66380.2114,5.29857336650783,2019.925931
6.612463331,28490.91196,23.4874248444468,4823.526837
6.332304961,5429.544068,29.4200069923575,2018.384188
26.73543826,21936.59492,10.8577765294944,2961.176971
4.257172846,33086.08589,0.0,4825.969641
3.978159071,30868.77641,6.30668021533063,4819.141803
12.8988383,14581.46277,13.3393728805192,2012.072915
3.367458809,70115.14437,10.1228908905516,4824.737917
3.752962654,23238.64497,7.53145196422234,4821.620115
24.68632646,40085.74224,11.7951181086658,2121.611685
4.924768121,75000.97792,0.0,4819.645105
4.082044167,19685.3025,27.5483209223696,4826.636146
5.799661232,21060.31982,5.39356798167525,2012.893235
26.52182244,21574.13793,19.1946351551468,2957.721047
23.30101328,13931.32209,39.3783110415249,2962.267939
20.8866823,22047.46383,11.0108224512526,2959.263945
26.30122914,34701.60135,0.0,2115.500975
2.333762046,714.8048215,0.0,4822.203671
1.386415668,33199.26667,30.9548152896734,4824.629741
22.25136583,16039.05706,28.4151449475571,2957.786572
21.87274172,29681.51454,11.5704631400498,2963.459768
-0.148164401,15418.09304,23.5735757226247,4826.020667
12.41031195,3337.636274,18.7055205578052,2015.633229
22.19987659,7230.96802,53.2196127538637,2962.967457
19.50596137,24604.38647,56.920976747374,2957.213033
9.409903249,24170.10087,25.5741894373916,4826.876189
21.09842406,24360.10916,0.0,2964.265394
26.17016368,13619.80478,17.6897281027718,2962.512518
21.45906375,18422.43398,31.4209038750619,2959.917787
13.47399846,5419.687973,103.107683775233,2013.394446
26.26296379,15615.67086,20.0461190685195,2963.217902
6.960676571,17765.76148,11.0338986946142,4827.498735
7.029494161,18721.6106,5.98628798081864,4824.377888
7.498075477,9286.066755,5.08437476342258,2018.997266
15.00077165,52084.23789,0.0,2012.309989
22.71243893,20219.645,141.135590990667,2958.710582
22.58252184,5240.449493,0.0,2112.59733
7.440577023,40660.19748,18.9475784610971,2013.472525
22.74381021,17166.69846,45.3881177894026,2962.281866
9.601402322,20178.78259,5.00363496811742,2020.239685
11.59721074,42746.12956,6.51955046082571,2021.289276
22.96079719,7100.731953,155.69612110951,2113.408709
5.830669558,40348.90344,5.39652183053382,4826.936098
11.63837679,26999.06828,9.47761860676997,2021.580609
22.7374318,6873.802876,0.0,2114.007881
3.053001947,41033.14116,0.0,4826.134316
6.124152245,5895.778084,0.0,2019.610028
13.02069786,16439.11165,12.3781589173254,2020.521927
24.07718775,10983.68661,181.292432152736,2955.752319
4.173575434,65900.57224,0.0,4824.171074
3.640641243,6557.303389,149.9976391516,2012.832139
2.157537587,46153.44045,0.0,4824.180928
10.39820622,18748.71877,55.803477199503,2015.255956
8.364626363,7524.401517,9.2463023643692,2014.364657
3.562407437,10278.60822,27.3981177035043,2012.796719
22.85667318,9766.325636,54.2899326264585,2962.589378
2.137781777,6843.46056,16.4054370897255,2017.938147
9.307486477,9089.271745,37.261201389884,2015.485567
9.49347687,45899.42106,8.64791470122022,2020.112778
13.23093741,30477.90627,10.9879261265699,2021.304205
8.639122348,74999.00978,11.0817096160935,4820.155623
27.33886355,26658.05842,0.0,2958.318268
8.712820649,73787.66526,6.36444798506,4823.25399
5.002047348,9625.58568,55.2863592488233,4819.957346
23.23271282,24169.295,15.7276338207124,2113.732111
12.35684405,2784.918801,23.7226846404892,2019.245134
22.02518995,35110.35916,0.0,2955.836547
2.397321818,44205.35684,9.14501969102533,4819.364726
22.30409766,20358.76005,19.4765036830548,2112.576122
8.372721575,6168.930117,70.754624642416,2014.84804
0.003614346,63360.12341,11.0452004799725,4825.565079
4.80618535,73772.03108,5.95125652379822,4818.447405
0.480780876,7794.241989,37.1299141798424,4818.678628
1.899065817,23604.51268,0.0,4818.676559
8.602056985,6101.238253,164.97179433329,4821.720719
25.50868821,25972.15923,0.0,2961.187665
12.53605367,25039.20847,9.15322109604566,2018.030097
25.54087435,38501.23398,23.0516702635793,2958.188298
9.607604708,17322.338,6.14896323406041,4818.403756
12.57376497,2651.841668,22.2732894400016,2019.025585
9.872551988,19905.53976,8.6556275563594,4825.094874
4.290964411,25564.73679,28.8510973952507,4825.251744
12.28238146,51791.21544,9.74858559491313,2013.325213
9.676948158,75004.55956,11.5598540597163,4823.14573
20.42546092,32417.18971,0.0,2956.80336
22.78398635,45525.32714,10.3563325609136,2961.549479
22.93874831,4666.408489,185.76806084668,2957.415338
0.758344805,8070.718829,66.2376176748951,4827.192156
3.622963893,38522.69726,25.9092212155041,4825.891496
23.56344676,5050.170156,256.643521825586,2116.241017
2.739291229,54005.58179,5.3447505628246,4822.185795
3.552694635,30942.65679,5.31793795822936,4822.94798
6.78556294,36712.49527,11.6508818693699,4824.829892
2.830698656,20772.11082,66.87636347268,4826.948842
12.28218299,5014.286105,12.0118232156104,2019.400943
4.303934988,6705.23957,18.8296718469931,2017.94473
20.74521318,20476.39588,11.002698368423,2956.465903
22.49613027,33049.42141,21.1897132812265,2018.904982
4.363445235,8401.135296,5.54463743041867,4822.685637
20.48449311,26832.60115,56.6150157174853,2960.925126
5.014179805,74995.53884,0.0,4821.224917
14.47471807,54709.90924,6.24837801882362,2015.55527
4.175408,16265.37983,25.2104885810933,2013.723979
20.42831977,13356.7199,65.904334153342,2963.994566
3.774059884,31197.25524,0.0,4827.252758
