Dist,Vis,Temp,RI_Max,RI_Min,AH,RI
2020.238576,17114.38592,14.60289761,0.266552573916299,0.225689192618978,11.55845021,0.249077279
2119.747211,4962.298939,23.01729253,0.982009420595785,0.914309126374342,18.94829623,0.958236065
2021.218992,2993.995858,11.050436,0.0,0.0,9.829449004,0.0
2019.816718,3416.594801,11.25881731,0.0,0.0,10.14626577,0.0
2121.307889,23554.9757,23.12710643,0.487299648147552,0.442861430499427,19.71401743,0.480574374
2021.749304,6547.286198,13.60885579,0.302815216867017,0.274346170888387,11.27082132,0.286323748
2956.350248,9336.612472,24.89428518,0.0,0.0,20.31950982,0.0
2021.718951,18136.04778,9.566659364,0.0,0.0,5.621527283,0.0
2015.008114,981.6324248,13.70030677,0.0,0.0,11.76723475,0.0
4822.958087,6388.496547,3.87943941,2.16160248719876,1.83531887932135,6.10556584,2.015969154
4818.151704,75000.70755,5.271600156,0.0,0.0,5.151367336,0.0
2960.992762,7558.011817,24.36908951,2.72732192612379,2.36976585236566,20.23409369,2.536516451
2016.324631,21172.6641,6.769639911,0.0328168843024329,0.027863784248873,5.439188809,0.030156039
2018.847193,15143.82619,14.76576681,0.347434062024362,0.287666676481083,11.55498366,0.31830519
2121.923353,13368.33748,24.222075,0.0,0.0,18.09431616,0.0
4822.634197,22437.11059,6.876359546,0.583758760726525,0.551294013548796,6.474966202,0.552982682
4824.064127,10834.04643,6.677712727,0.972085337097666,0.823582090309406,6.622814933,0.89798434
2961.01357,12410.50919,24.16857846,0.569417116608153,0.543831638278097,19.99759425,0.564609871
2014.087607,37742.19023,17.94545952,0.132881762637585,0.120400182057563,10.6644799,0.132422103
4826.772287,14129.44745,6.764601301,0.112257066058757,0.0929919460819164,7.278542411,0.102438421
4821.594418,7406.65198,5.646288502,1.58649298700777,1.41992239877795,6.668681035,1.493043455
2018.773552,1630.258184,4.002159109,0.0,0.0,6.184921856,0.0
4825.551516,34234.32563,2.30471255,0.0843794999836931,0.0797222605942952,5.195132499,0.083868455
4819.059258,14171.8824,2.445391483,0.883804176388976,0.766937002033597,5.209879229,0.845163117
2013.372582,3502.966359,12.24837256,2.15137987687746,1.98945867341523,10.48015057,2.092110144
2018.459896,12030.8479,8.478581115,0.382482738588192,0.334348732291535,7.434804815,0.351121853
2014.400999,11592.70133,12.66643478,0.0,0.0,10.56261991,0.0
2019.163029,9744.038928,12.23612749,0.924161371990676,0.849632856646025,10.33606586,0.903279292
4820.258895,17580.72971,0.50098089,0.211954408988687,0.175488596361409,4.693588756,0.19389887
2016.784205,16937.15146,3.815499654,0.384851459528214,0.353851852594824,5.186123464,0.354736836
2021.05902,4389.481569,11.27397507,1.2736785976056,1.14651745762691,10.00874669,1.1863128
2962.745158,15873.22469,23.71461281,0.369846940580209,0.33221916719675,19.57620594,0.368389845
2018.145548,5891.441137,4.311374009,1.50523207775637,1.33720507169968,6.181099254,1.376355996
4823.332624,74938.60587,4.013554552,0.0,0.0,4.789693242,0.0
2016.658797,10865.47534,13.60934457,0.245036860667073,0.2266022422341,11.11195964,0.242483008
4826.980779,7254.568376,6.022620233,2.303461959527,2.08888620804251,6.835960006,2.14322857
4821.751346,3175.620939,9.037296634,1.29326147631322,1.25578575855415,8.715195383,1.268260536
4827.26835,10994.51777,2.847093235,0.485558722997439,0.440205419431548,4.878090683,0.451365521
4819.089049,13623.40171,1.841917655,1.5632215535475,1.50071042790177,4.946895096,1.554302374
2015.626327,17915.02826,5.171502959,0.0231807461617323,0.020371405441484,5.660891773,0.022424382
2018.694974,8802.202365,3.462295205,0.51065819498482,0.457838157397358,4.424508824,0.503661412
4820.862124,10033.25483,6.480253154,0.146994905446101,0.143322907301706,7.176456404,0.145836011
4825.080674,45780.42329,2.086500551,0.139361867818304,0.124332038582155,4.427723832,0.133096539
2020.721196,41753.15113,16.20230862,0.0,0.0,9.295175272,0.0
2955.834201,16727.94567,24.04464745,0.151469372625994,0.130484842191791,16.78913093,0.144446532
2013.885528,7931.235294,1.915708502,0.0315592783692954,0.0277669543781792,5.216564903,0.028857277
2020.127413,15981.93793,16.65864726,0.0555284834891545,0.0477229957005588,4.661100204,0.050704052
2018.000847,5846.294116,15.96323583,1.71619169208163,1.51723735373768,10.23494579,1.673838517
2021.749526,2701.509073,13.26507763,6.39739166875789,5.511246677568,10.49774833,5.954079585
2962.028387,6507.132145,22.47794496,2.5937076240538,2.32585460957821,17.29866805,2.582858785
2013.837787,34708.1427,6.90124355,0.053059704936341,0.0436439017068345,6.182978214,0.048410548
4823.526701,15743.63162,5.858716092,0.130159752744968,0.113590497326196,4.663109675,0.125311786
2018.970115,7217.739247,8.668283153,1.28810342211775,1.08827265892441,8.40801662,1.197997097
4824.485672,6571.968996,4.644144016,2.20247514099677,2.08139908018221,6.104993988,2.139571365
2960.876331,36653.50549,20.09573684,0.0589145027704949,0.0551895460924175,14.49825375,0.057324719
2016.855448,4035.198655,11.71592526,0.0,0.0,10.04462801,0.0
2963.676458,177.5765222,25.20582095,0.0,0.0,16.37258876,0.0
2019.161723,14968.84154,5.666149876,0.347154884639322,0.293352464598713,6.295456662,0.318517215
2962.931979,6339.279527,23.14103695,0.0,0.0,20.64369953,0.0
2015.978984,8532.202444,12.65834731,0.627826601886409,0.560971451902323,10.68252538,0.586972176
2962.44151,11631.09059,26.7931654,0.164397302147677,0.142758366001102,22.56986733,0.152012577
2113.42207,41163.64832,22.29329053,0.238135025205909,0.23144601915942,17.73255054,0.235116294
2020.774493,40502.98863,10.1549217,0.220874777323372,0.213217026787231,2.869709541,0.21457992
2114.648445,44366.56117,26.82200234,0.0313298059045451,0.0276145463727955,18.81202807,0.02962051
2018.771194,21972.81399,15.1814146,0.0222511179390013,0.0200919539928075,10.47909148,0.020393313
4820.167432,3902.482336,7.59393079,1.03897051730739,0.901322673344688,7.765903973,0.995472945
2012.321758,11677.21384,23.83388512,1.41966378348311,1.20910794208317,13.79810778,1.311463118
2020.072849,2187.374078,4.134047167,1.6837382760019,1.55443961883402,6.238138139,1.633732832
2957.816512,14032.31437,26.11141372,0.247809004485513,0.235115749010214,21.79740869,0.243225431
2016.256987,2201.002415,13.21483408,7.40255499431026,7.09068783810457,10.58597014,7.313969981
2112.786397,45852.74353,22.1183652,0.0,0.0,17.96051892,0.0
2119.131883,2814.138203,23.06237801,0.0,0.0,20.03441489,0.0
2021.469407,4793.708442,10.49510821,1.59315941185127,1.36875009207659,9.346904854,1.472143372
4824.45301,5104.810536,0.046688863,0.541110572471155,0.482913197365045,4.626074542,0.533094595
2116.886739,3575.492861,22.97623343,2.12217868008142,2.0080623772775,19.432533,2.019251134
2020.416075,5342.981082,13.58056504,0.222049965105548,0.202855872574923,11.65820873,0.202980454
4825.523661,58001.76407,9.157115237,0.0,0.0,6.840659311,0.0
2012.040537,5934.869565,12.91569835,0.0,0.0,10.82402932,0.0
2964.849156,2574.025704,24.03436314,0.0,0.0,18.30414929,0.0
2017.059003,21034.86143,6.26784271,0.304504594454326,0.27304697079724,6.016055318,0.299676419
4826.068177,6519.123631,6.118429278,1.92911513138522,1.90395220813711,6.900038222,1.927990686
2017.826978,6720.21297,11.84723995,3.98442228203613,3.55124292833886,9.97740035,3.875235501
4823.249001,55882.21577,4.77937382,0.0,0.0,5.074068276,0.0
4823.080636,12133.51624,2.889915885,0.0399169578971701,0.0360567380186122,5.619079099,0.039777687
2115.550579,40200.47214,23.08535304,0.107697966372246,0.0993185850064464,18.72213949,0.100207825
2020.011488,4920.097611,12.60049061,2.16448066154829,1.95795299688313,10.48759039,2.051960727
2021.557715,4444.697465,11.35481302,0.0,0.0,10.1273778,0.0
4818.078027,46574.19999,6.6613359,0.10244277675261,0.0991252490857025,6.963239945,0.101562742
2020.929044,6478.744753,8.132390287,0.934800713265626,0.826342195264658,7.542086135,0.906292611
2019.478816,19165.51584,16.33432848,0.217576803749178,0.200261203586865,11.98098598,0.216318457
2020.443333,4857.934007,11.0747485,0.0,0.0,9.834248817,0.0
2015.868894,16284.40013,5.87331566,0.0640107522395388,0.0607083924364781,6.086817476,0.060830945
2959.883169,2728.637831,24.04907706,7.56122499307879,6.76815310738364,20.22804371,7.262779606
2013.711257,5847.053558,10.96879242,1.00641989674315,0.944149995500902,9.520036684,0.979778081
2115.482135,5864.629339,22.45797648,2.41780232598655,2.14489321693211,18.97132061,2.282600286
2018.443863,46409.10979,6.946605867,0.0,0.0,3.212517704,0.0
2019.86302,4595.119996,10.86780107,2.20412803102032,1.9420143395665,9.831904766,2.128146313
2016.796685,5568.400149,9.18498646,1.33216268653879,1.18829014474266,8.758590248,1.279382597
4824.261925,21579.53504,5.518514318,0.721108155361857,0.619499773190236,5.685890705,0.676275945
4824.30596,34257.79562,3.204203087,0.0506208206369116,0.0443688999290183,4.980024161,0.048537432
4820.667639,50160.57952,7.171495351,0.148312304414026,0.138781957033139,6.070888895,0.139502992
4825.405261,16910.97819,7.653313474,0.459004630464128,0.383600532890847,7.587826765,0.421566774
4818.287332,15036.27931,4.817470758,0.777581197604404,0.69529188474785,5.308526858,0.771274689
2012.868556,3966.61755,12.34315003,5.09592859712747,4.49068637465529,10.71509061,4.748800729
2020.301269,16201.80885,4.004518249,0.371279033494181,0.315800832816485,5.946254628,0.345400103
4825.384651,17849.17723,4.205220713,0.121837927990098,0.104156423512513,6.186244351,0.112441214
4820.644936,38316.81116,9.154866519,0.0,0.0,6.990511347,0.0
2117.075713,4810.387683,22.15037294,0.0535808753585388,0.0519494404744792,19.16926804,0.052413532
2016.768511,1844.999474,4.102822065,2.04323164463583,1.9035316335185,6.200401495,1.928728027
2016.062279,40383.28164,20.6451229,0.0,0.0,5.710510292,0.0
4822.414058,21557.11195,3.79788783,0.0163399580307055,0.0148919048629954,5.31543395,0.015842422
2014.863401,23625.95713,6.232984117,0.0,0.0,6.106068134,0.0
2012.55619,48690.9122,5.780941777,0.0,0.0,2.892559811,0.0
2020.320997,75004.4404,17.4822016,0.0,0.0,8.881439956,0.0
4820.815953,68105.01514,4.515182968,0.0385201700626117,0.0374743826739432,5.694730363,0.038003361
2959.724141,39724.93827,24.92872428,0.0,0.0,17.34618655,0.0
4825.812412,72219.31916,9.470458875,0.0,0.0,5.962472119,0.0
2015.06564,5550.369605,3.247133282,1.20086645710223,1.12556545960041,5.449108686,1.171526712
4818.539636,23427.40644,0.653775246,0.0314190832232572,0.0282881033493702,4.702103034,0.03058264
4818.640949,20105.59685,9.657652511,0.0583533526120665,0.0557334852740205,5.030522155,0.057822076
4822.385287,13022.27516,2.210391261,1.57394969526043,1.47093038916154,5.283431968,1.480753633
2021.698577,10556.60853,6.97120658,0.862323646877935,0.728222499747909,5.634234698,0.808262519
2013.575803,12506.52629,11.89294335,0.0938130179248333,0.0858630238312618,10.31370294,0.090935784
4821.813213,33289.92135,4.139882583,0.0959704191712306,0.0844870710623049,5.546729912,0.09030921
2021.1395,13088.85451,13.65374622,0.0,0.0,11.11622268,0.0
2957.766852,24924.37297,28.56549635,0.0,0.0,20.64930586,0.0
2113.457136,4370.754316,22.99920782,0.973112538873151,0.874037949717757,19.45510467,0.954736079
2964.600939,1041.070883,23.06978169,19.2835339176152,16.6764931963257,20.53975376,18.17501559
2959.938346,17319.36836,26.11475633,0.0470967686986236,0.0437720740807098,21.91208739,0.045343571
2016.02363,49479.3472,14.46067959,0.0,0.0,9.807102121,0.0
2021.236315,3000.834044,10.18193446,1.65512423801828,1.60044263508308,9.085233306,1.613434037
2017.632376,14093.93228,8.397826113,0.138344826738133,0.123418232049644,8.253876715,0.12577522
2019.156637,18186.84351,5.598397555,0.0221555974375878,0.0187774785677016,6.309183473,0.020169562
4820.512532,10980.75605,5.283651449,0.0,0.0,6.533772988,0.0
4824.81769,44362.15335,1.660821924,0.103175627670187,0.0910786339002112,4.445831206,0.096153342
4818.681849,15261.56019,1.630719805,1.00463987980614,0.896266639083894,5.171089136,0.924408835
2958.349536,351.6701096,24.15632035,0.302607375390112,0.265227963930802,18.39971016,0.275866297
4827.753615,19295.46297,6.543248639,0.535248632300245,0.492818325606733,4.928785656,0.505016629
2018.505396,8641.885568,8.759507385,0.859849670190666,0.830666300479197,8.410582495,0.854457212
2958.265985,1986.704008,22.89864621,7.67748184540177,7.0764068726774,20.22701044,7.140253781
2120.816382,5470.828281,24.87054201,1.0254953423695,0.898563087719728,19.78864597,0.962744387
2119.073854,26682.89023,24.66619909,0.102656326266418,0.0948410812532494,19.85340263,0.097523125
2015.620903,11500.39997,12.39565919,0.100095218118658,0.0874217298019726,10.47649718,0.093504959
2017.221883,4474.92884,11.40863599,1.9251294487571,1.83232535352155,10.19346589,1.835019508
2118.766562,19806.41381,22.99073392,0.598175661173634,0.533797252711076,18.43723957,0.569210246
4824.65408,25801.56423,2.55996401,0.0,0.0,5.013620676,0.0
2955.379962,5693.476908,22.66425364,0.0,0.0,17.24034104,0.0
4821.20898,17640.00933,0.989094739,0.421743337016148,0.401887909173969,4.61230539,0.409114689
2016.345904,2945.154551,11.37034223,1.6610855550819,1.55038424188649,10.17004199,1.59337787
2021.543857,4618.736423,11.86107948,1.77098428418623,1.61212218087454,10.22377981,1.63964903
2017.216374,32873.00689,7.17006558,0.0675686367867735,0.0590554108576815,6.109252373,0.062685843
4824.137024,6678.917712,4.718533828,1.59473023755861,1.51502726913593,6.115903446,1.543350059
2961.942513,6059.312275,25.1449069,2.24576363093279,1.96385039687629,20.60039819,2.130033522
4818.720946,24497.41927,4.145216941,0.0848209962243008,0.0781338301686212,4.842422652,0.079613709
4826.396871,75000.05842,6.03704861,0.0,0.0,5.191235826,0.0
2020.382632,3176.147024,9.504406204,1.83920261390199,1.67474682320332,9.084775314,1.678683422
4820.30669,65819.07266,9.05662713,0.0,0.0,6.953019116,0.0
4823.814296,23061.09965,6.394915507,0.303177083193091,0.275646629164658,6.555377496,0.277987151
2017.503856,3953.588404,13.58978766,0.920671534054464,0.789910867049901,11.57980042,0.871082335
2012.730545,19451.01356,9.991269519,0.148805197324825,0.12887865572147,8.258312176,0.137247414
2013.944638,4747.154121,2.804787938,0.974310267878786,0.896385138099667,5.418732523,0.954557243
4818.781746,6795.877185,5.711303483,1.44826332941423,1.31577080108712,6.651278596,1.320564073
2958.8389,34168.11038,26.40926626,0.0563849603494944,0.0493057427954851,20.45520588,0.052938879
4824.252219,31363.06687,2.615736333,0.0725620437134296,0.0677507413956027,5.047257508,0.071629306
2112.773202,9967.092839,23.83289342,0.0,0.0,19.12426223,0.0
2120.969547,17346.57331,23.10539643,0.837849314502527,0.759256203441656,18.64040187,0.827924956
4826.700023,6665.786902,3.132805173,2.10411834094792,1.84978061075312,5.591753541,1.946740016
4820.704113,31972.78935,4.781038893,0.147891023150618,0.13341210017494,4.933810564,0.147873777
2955.990475,31219.76818,22.63964526,0.0723345254252648,0.0633076555408094,16.9343194,0.068703158
4822.829398,61454.30573,6.415998689,0.0,0.0,6.345102541,0.0
2019.00718,14757.28503,12.42933211,0.192978330013534,0.185680877441574,10.26263828,0.189857864
2958.250494,3408.424361,20.2013875,2.4201674862733,2.15778545588274,16.39893558,2.204608878
2015.888373,17181.7456,3.686954775,0.299934017912639,0.257247014087035,5.253425152,0.273626077
2017.494731,8464.305419,14.39017001,0.0,0.0,10.34924248,0.0
4822.398205,72796.79432,4.161758163,0.0334538590169305,0.0303033904263394,5.39276028,0.032871682
2017.366308,5110.344462,13.65038278,2.20582563472907,2.10924225062561,10.72422221,2.121599889
2962.939865,50.94407456,24.13576396,2.3370327840077,2.03799077794497,17.44289698,2.230702387
2114.241174,13090.9443,25.2486618,0.073677324823163,0.0625860789681612,17.99048717,0.068331917
2012.483627,34554.52338,15.06478739,0.0,0.0,2.860210754,0.0
4827.539874,15657.59465,5.339732773,0.355239920895531,0.333848182622245,5.767918371,0.352769543
4824.952014,9447.351291,5.730693413,0.0834086682762338,0.0770737002510423,6.995681258,0.081929117
2960.505103,38462.4783,25.17667893,0.0362407486110664,0.0324886916791145,17.08985157,0.033651628
2961.979266,22112.30951,23.71771814,0.0,0.0,18.79478344,0.0
2958.973797,12174.86279,23.28803255,0.430688990977946,0.371416830315148,19.92035029,0.403484042
4824.468783,39862.83669,4.431828973,0.130411600183731,0.110258494715178,4.924056861,0.120294497
4825.152787,6558.293365,4.31743413,1.21340625818686,1.03336418406636,6.040116276,1.107896742
4827.004784,67975.40861,4.829074477,0.0,0.0,5.868276064,0.0
4822.190844,32457.55236,9.289718943,0.200632610150709,0.193974097925124,7.518958324,0.195695336
2019.551624,10609.25358,5.586177342,0.995032881231538,0.875854021060849,6.174748297,0.933111862
4823.735922,3930.192089,4.461329551,0.0,0.0,6.37312753,0.0
2957.938001,9645.875757,25.67124782,0.0,0.0,19.95840981,0.0
2121.519247,9868.287116,23.40331299,0.0,0.0,19.29916476,0.0
2015.391409,2486.102357,4.062341131,1.73803628828731,1.56269381959956,5.910231934,1.663482403
4818.029802,11153.97813,12.39568784,0.0,0.0,8.000998051,0.0
2115.972982,6256.702611,22.76389831,1.74995206507118,1.55617441469972,18.31782338,1.653763871
2119.869301,1283.80686,24.4634885,41.8289582996572,38.8356530432974,19.91405343,39.04320269
2019.676361,13586.26837,10.02868501,0.329109658738835,0.294519615675002,8.575576604,0.310584106
2021.673233,3847.734152,9.376901719,1.54960153511782,1.48835512786994,8.961820527,1.520112165
4824.026495,16953.73231,2.188117556,1.16933060938655,1.06242653591558,4.957790593,1.098069095
4818.412462,3937.265564,4.381407374,0.0347814256151092,0.0335065511914494,6.466545475,0.034490433
2015.176736,10181.52256,9.44763236,0.554489229471581,0.488504956602098,8.393720358,0.51140629
4824.256598,41697.72424,6.081146709,0.0411313296779249,0.0369796683787594,5.971202599,0.040848445
4825.068312,10976.79313,5.236866724,0.0304182032420947,0.0299763956789508,6.547627628,0.030189278
4822.000638,45156.90874,4.468050561,0.0818146065106428,0.0716960987250287,4.948895899,0.079226239
4818.749715,6916.277037,1.997187228,1.56573130987305,1.44623031282368,5.422282031,1.488753556
2017.923871,12047.84266,12.84165094,0.711324863113443,0.685899766484433,10.80360699,0.699794052
2018.273547,7989.588485,8.87460376,0.0,0.0,8.51145766,0.0
2016.105919,24608.47942,12.65118029,0.34703266127881,0.322081004140118,10.41625552,0.328051489
2021.785637,3476.678369,12.22660394,3.33197814271568,3.17596023691961,10.33599799,3.326257696
4824.00781,42135.35751,3.595642111,0.0145345272252193,0.0125897346872399,4.755650218,0.01393388
4822.381537,15775.44844,6.250647134,0.0,0.0,6.848852979,0.0
4823.686296,29593.04069,4.966821795,0.447603693906111,0.396359582698674,4.436037572,0.43483707
2017.201693,30387.89418,15.23583807,0.0,0.0,10.29095581,0.0
2014.273998,32202.11023,4.263049637,0.0,0.0,5.024655583,0.0
4821.735332,23133.02079,1.587321196,1.03417250447246,0.942798505252883,5.144541825,0.948983501
2016.376614,8416.326318,12.79225734,0.972783578586923,0.906365937471593,10.35418163,0.951835876
4824.506609,53102.79225,4.061613678,0.0797883738514834,0.0721640497325559,4.66014093,0.074694539
2016.553069,7273.338081,8.945558037,0.645841503774619,0.599071151721519,8.638024864,0.641089253
4820.22747,74997.35787,5.981808963,0.0,0.0,5.712007267,0.0
4818.059022,33799.1482,2.427402204,0.0,0.0,5.041910709,0.0
2955.920367,6865.386514,20.2803702,0.0,0.0,15.2184277,0.0
2963.689083,26101.21554,28.12126881,0.0,0.0,21.14236394,0.0
2956.831631,21370.70539,22.53099312,0.142371344333773,0.13445345319684,16.97822221,0.138654048
4823.178168,11369.94552,7.079166067,1.46334720614521,1.44353016441389,7.533853506,1.463068072
